id,uid,date,attendance,time_valid,date_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,home_current_rank,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,away_current_rank,away_linescores,away_records,game_id,season,season_type,week,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_address_country,venue_indoor,status_type_alt_detail
242690024,s:20~l:23~e:242690024~c:242690024,2004-09-25T23:00Z,0,True,False,False,False,True,False,2004-09-25T23:00Z,TBS,[],event,,national,TBS,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,24,s:20~l:23~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,True,3940,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,1,28,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",30,s:20~l:23~t:30,USC,Trojans,USC,USC Trojans,USC,9d2235,ffc72c,True,477,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,5,31,True,1,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",242690024,2004,2,5,3940,Stanford Stadium,Stanford,CA,USA,False,
242690251,s:20~l:23~e:242690251~c:242690251,2004-09-25T23:00Z,0,True,False,False,False,True,False,2004-09-25T23:00Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,251,s:20~l:23~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,af5c37,ffffff,True,3910,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,4,35,True,5,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",242,s:20~l:23~t:242,Rice,Owls,RICE,Rice Owls,Rice,00205b,c1c6c8,True,3895,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,16,13,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",242690251,2004,2,5,3910,DKR-Texas Memorial Stadium,Austin,TX,USA,False,
242690277,s:20~l:23~e:242690277~c:242690277,2004-09-25T20:00Z,56609,True,False,False,False,True,False,2004-09-25T20:00Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,277,s:20~l:23~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,eaaa00,002855,True,3842,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,10,45,True,6,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",256,s:20~l:23~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb677,True,3651,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,37,10,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",242690277,2004,2,5,3842,Milan Puskar Stadium,Morgantown,WV,USA,False,
242690052,s:20~l:23~e:242690052~c:242690052,2004-09-25T19:30Z,0,True,False,False,False,True,False,2004-09-25T19:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,52,s:20~l:23~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782f40,ceb888,True,3697,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,1,41,True,8,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-1'}]",228,s:20~l:23~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,f56600,ffffff,True,3836,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,1,22,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 8.0, 'displayValue': '8', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-2'}]",242690052,2004,2,5,3697,Doak Campbell Stadium,Tallahassee,FL,USA,False,
242690002,s:20~l:23~e:242690002~c:242690002,2004-09-25T18:30Z,76302,True,False,False,False,True,False,2004-09-25T18:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:20~l:23~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,002b5c,f26522,True,3785,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,8,33,True,9,"[{'value': 9.0, 'displayValue': '9', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '2-0'}]",2643,s:20~l:23~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,7badd3,002856,True,3782,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,29,3,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",242690002,2004,2,5,3785,Jordan-Hare Stadium,Auburn,AL,USA,False,
242692633,s:20~l:23~e:242692633~c:242692633,2004-09-25T23:00Z,0,True,False,False,False,True,False,2004-09-25T23:00Z,ESPN,[],event,,national,ESPN,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2633,s:20~l:23~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,ff8200,ffffff,True,3853,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,8,42,True,11,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2348,s:20~l:23~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,LA Tech,003087,cb333b,True,3776,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,16,17,False,99,"[{'value': 14.0, 'displayValue': '14', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",242692633,2004,2,5,3853,Neyland Stadium,Knoxville,TN,USA,False,
242690258,s:20~l:23~e:242690258~c:242690258,2004-09-25T19:30Z,0,True,False,False,False,True,False,2004-09-25T19:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,258,s:20~l:23~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,232d4b,f84c1e,True,3923,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,1,31,True,12,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",183,s:20~l:23~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,000e54,ff431b,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,10,10,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",242690258,2004,2,5,3923,Scott Stadium,Charlottesville,VA,USA,False,
242690099,s:20~l:23~e:242690099~c:242690099,2004-09-25T16:30Z,0,True,False,False,False,True,False,2004-09-25T16:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,99,s:20~l:23~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d76,fdd023,True,3958,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,8,51,True,13,"[{'value': 14.0, 'displayValue': '14', 'period': 1}
 {'value': 20.0, 'displayValue': '20', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-1'}]",344,s:20~l:23~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Miss St,5d1725,c1c6c8,True,3693,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,8,0,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-2'}]",242690099,2004,2,5,3958,Tiger Stadium (LA),Baton Rouge,LA,USA,False,
242690254,s:20~l:23~e:242690254~c:242690254,2004-09-25T19:00Z,0,True,False,False,False,True,False,2004-09-25T19:00Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,254,s:20~l:23~t:254,Utah,Utes,UTAH,Utah Utes,Utah,be0000,ffffff,True,587,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,4,49,True,14,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2005,s:20~l:23~t:2005,Air Force,Falcons,AF,Air Force Falcons,Air Force,003594,ffffff,True,3713,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,17,35,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-1'}]",242690254,2004,2,5,587,Rice-Eccles Stadium,Salt Lake City,UT,USA,False,
242690356,s:20~l:23~e:242690356~c:242690356,2004-09-25T16:00Z,0,True,False,False,False,True,False,2004-09-25T16:00Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,356,s:20~l:23~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,True,3832,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,5,30,False,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",2509,s:20~l:23~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,ceb888,000000,True,3907,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,5,38,True,15,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",242690356,2004,2,5,3832,Gies Memorial Stadium,Champaign,IL,USA,False,
242690057,s:20~l:23~e:242690057~c:242690057,2004-09-25T15:30Z,0,True,False,False,False,True,False,2004-09-25T15:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,57,s:20~l:23~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,True,3634,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,8,20,True,16,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-1'}]",96,s:20~l:23~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,0033a0,ffffff,True,3683,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,8,3,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",242690057,2004,2,5,3634,Ben Hill Griffin Stadium,Gainesville,FL,USA,False,
242690130,s:20~l:23~e:242690130~c:242690130,2004-09-25T19:30Z,0,True,False,False,False,True,False,2004-09-25T19:30Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,130,s:20~l:23~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,True,3558,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,5,30,True,18,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 16.0, 'displayValue': '16', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2294,s:20~l:23~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,231f20,fcd116,True,3793,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,5,17,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",242690130,2004,2,5,3558,Michigan Stadium,Ann Arbor,MI,USA,False,
242690135,s:20~l:23~e:242690135~c:242690135,2004-09-26T01:00Z,0,True,False,False,False,True,False,2004-09-26T01:00Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,135,s:20~l:23~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,5e0a2f,fab41c,True,3953,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,5,43,True,19,"[{'value': 14.0, 'displayValue': '14', 'period': 1}
 {'value': 19.0, 'displayValue': '19', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",77,s:20~l:23~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,492f92,ffffff,True,5960,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,5,17,False,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",242690135,2004,2,5,,,,,,,
242690275,s:20~l:23~e:242690275~c:242690275,2004-09-25T21:45Z,0,True,False,False,False,True,False,2004-09-25T21:45Z,,[],event,,,,1,STD,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,275,s:20~l:23~t:275,Wisconsin,Badgers,WIS,Wisconsin Badgers,Wisconsin,a00000,ffffff,True,347,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,5,16,True,20,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 6.0, 'displayValue': '6', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",213,s:20~l:23~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,061440,ffffff,True,3632,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,5,3,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",242690275,2004,2,5,347,Camp Randall Stadium,Madison,WI,USA,False,
